ID,age,C_job,C_dokki,C_education,C_default,balance,C_housing,C_loan,C_contact,Day,C_month,duration,campaign,pdays,previous,C_poutcome,flg
37165,27,8,1,2,0,468,1,0,1,13,5,109,1,-1,0,9,0
38500,25,10,1,2,0,173,1,0,1,15,5,186,2,-1,0,9,0
40423,30,10,1,2,0,930,0,0,1,2,7,396,1,-1,0,9,1
38596,39,8,1,2,0,315,1,0,1,15,5,14,3,-1,0,9,0
39156,35,1,1,2,0,184,1,0,1,18,5,181,2,-1,0,9,0
38629,36,8,1,2,0,0,1,0,1,15,5,1002,4,-1,0,9,1
40102,27,9,1,2,0,538,0,0,1,4,6,124,2,-1,0,9,1
38571,26,8,1,2,0,0,1,0,1,15,5,23,8,-1,0,9,0
38870,33,1,1,2,0,1277,1,0,1,18,5,827,1,-1,0,9,1
38566,40,8,1,2,0,65,1,0,1,15,5,15,3,-1,0,9,0
39114,26,2,1,2,0,0,1,0,1,18,5,82,4,-1,0,9,0
39115,36,8,1,2,0,165,1,0,1,18,5,182,2,-1,0,9,0
40192,28,1,1,2,0,1448,0,0,1,8,6,130,5,-1,0,9,0
38519,39,10,1,2,0,400,1,0,1,15,5,237,2,-1,0,9,0
40823,21,11,1,2,0,280,0,0,1,11,8,280,2,-1,0,9,0
40824,34,2,1,2,0,1923,0,0,1,11,8,159,1,-1,0,9,0
40822,20,9,1,2,0,53,0,0,1,11,8,203,1,-1,0,9,0
40088,25,8,1,2,0,594,0,0,1,4,6,89,2,-1,0,9,1
40856,32,8,1,2,0,1153,0,0,1,12,8,340,2,-1,0,9,0
40169,26,9,1,2,0,611,0,0,1,5,6,455,3,-1,0,9,0
40327,27,8,1,2,0,246,0,0,1,17,6,453,2,-1,0,9,1
40182,33,1,1,2,0,4713,0,0,1,5,6,110,2,-1,0,9,0
39259,28,8,1,2,0,129,1,0,1,18,5,32,2,-1,0,9,0
38933,24,1,1,2,0,120,1,0,1,18,5,145,1,-1,0,9,0
39203,27,11,1,2,0,259,1,0,1,18,5,12,2,-1,0,9,0
40741,27,1,1,2,0,80,0,0,1,10,8,268,1,-1,0,9,0
37802,25,8,1,2,0,-107,1,0,1,14,5,156,1,-1,0,9,0
38858,31,10,1,2,0,-348,1,0,1,18,5,410,1,-1,0,9,0
40445,27,8,1,2,0,302,0,0,1,3,7,203,1,-1,0,9,1
38517,37,1,1,2,0,309,1,0,1,15,5,58,3,-1,0,9,0
40194,50,10,1,2,0,1811,0,0,1,8,6,97,4,-1,0,9,0
40424,31,10,1,2,0,18,0,0,1,2,7,109,1,-1,0,9,0
40338,30,10,1,2,0,2567,0,0,1,18,6,813,4,-1,0,9,1
39021,30,2,1,2,0,1165,1,0,1,18,5,365,2,-1,0,9,0
39085,30,10,1,2,0,963,1,0,1,18,5,66,1,-1,0,9,0
40553,24,2,1,2,0,9883,0,0,1,8,7,210,5,-1,0,9,1
39143,27,10,1,2,0,598,1,0,1,18,5,309,2,-1,0,9,0
40463,23,11,1,2,0,19690,0,0,1,3,7,473,1,-1,0,9,0
38854,24,8,1,2,0,-92,1,0,1,18,5,245,1,-1,0,9,0
37876,25,8,1,2,0,216,1,0,1,14,5,175,3,-1,0,9,0
38827,27,1,1,2,0,0,1,0,1,18,5,552,5,-1,0,9,0
37606,31,2,1,2,0,982,1,0,1,14,5,182,1,-1,0,9,0
38515,36,2,1,2,0,103,1,0,1,15,5,200,5,-1,0,9,0
39123,30,2,1,2,0,2145,1,0,1,18,5,727,2,-1,0,9,1
38293,31,2,1,2,0,39,1,0,1,15,5,123,5,-1,0,9,0
38453,22,1,1,2,0,118,1,0,1,15,5,564,3,-1,0,9,0
38452,23,1,1,2,0,252,1,0,1,15,5,56,1,-1,0,9,0
37536,27,9,1,2,0,89,1,0,1,14,5,68,3,-1,0,9,0
37610,39,2,1,2,0,523,1,0,1,14,5,306,1,-1,0,9,0
40133,25,8,1,2,0,801,0,0,1,5,6,255,2,-1,0,9,1
38982,25,10,1,2,0,7103,1,0,1,18,5,287,1,-1,0,9,0
38205,30,1,1,2,0,278,1,0,1,15,5,148,1,-1,0,9,0
37117,31,8,1,2,0,6737,1,0,1,13,5,12,7,-1,0,9,0
37602,33,10,1,2,0,1733,1,0,1,14,5,895,3,-1,0,9,0
37073,30,8,1,2,0,248,1,0,1,13,5,87,1,-1,0,9,0
37435,35,2,1,2,0,8040,1,0,1,13,5,173,2,-1,0,9,0
37444,35,8,1,2,0,0,1,0,1,13,5,419,2,-1,0,9,0
38063,33,2,1,2,0,-14,1,0,1,14,5,223,2,-1,0,9,0
38056,27,8,1,2,0,3354,1,0,1,14,5,493,5,-1,0,9,0
37716,39,10,1,2,0,-237,1,0,1,14,5,64,2,-1,0,9,0
38055,38,7,1,2,0,677,1,0,1,14,5,114,2,-1,0,9,0
38976,30,2,1,2,0,5909,1,0,1,18,5,420,2,-1,0,9,1
38979,29,1,1,2,0,200,1,0,1,18,5,261,1,-1,0,9,0
36993,30,5,1,2,0,222,1,0,1,13,5,254,3,-1,0,9,0
37056,36,2,1,2,0,478,1,0,1,13,5,610,1,-1,0,9,1
38407,26,10,1,2,0,626,1,0,1,15,5,412,2,-1,0,9,0
37001,30,10,1,2,0,1352,1,0,1,13,5,321,4,-1,0,9,0
38342,24,2,1,2,0,3,1,0,1,15,5,311,1,-1,0,9,0
38354,28,8,1,2,0,221,1,0,1,15,5,256,1,-1,0,9,0
37508,29,8,2,2,0,182,1,0,2,13,5,38,3,-1,0,9,0
38071,37,8,2,2,0,20,1,0,2,14,5,151,5,-1,0,9,0
37962,46,1,2,2,0,196,1,0,2,14,5,29,2,-1,0,9,0
37939,31,2,2,2,0,150,1,0,2,14,5,68,2,-1,0,9,0
37639,40,8,2,2,0,438,1,0,2,14,5,276,1,-1,0,9,0
37701,28,8,2,2,0,0,1,0,2,14,5,62,7,-1,0,9,0
38402,49,7,2,2,0,505,1,0,2,15,5,354,2,-1,0,9,0
37183,35,2,2,2,0,260,1,0,2,13,5,155,6,-1,0,9,0
38723,32,7,2,2,0,329,1,0,2,15,5,166,4,-1,0,9,0
39141,29,10,1,2,0,577,1,0,1,18,5,18,4,-1,0,9,0
38009,44,10,2,2,0,736,1,0,2,14,5,210,2,-1,0,9,0
38809,28,10,2,2,0,1944,1,0,2,18,5,21,7,-1,0,9,0
40860,25,10,1,2,0,886,0,0,1,12,8,121,1,-1,0,9,0
40788,31,1,1,2,0,423,0,0,1,11,8,215,1,-1,0,9,0
39138,26,2,1,2,0,-93,1,0,1,18,5,599,2,-1,0,9,0
38526,33,10,1,2,0,1064,1,0,1,15,5,173,2,-1,0,9,0
40716,25,9,1,2,0,6400,0,0,1,7,8,100,1,-1,0,9,0
40877,57,1,1,2,0,2223,0,0,1,12,8,1064,1,-1,0,9,1
40228,41,5,1,2,0,764,0,0,1,12,6,230,2,-1,0,9,0
40214,31,10,1,2,0,816,0,0,1,9,6,100,2,-1,0,9,0
40288,28,1,1,2,0,2,0,0,1,15,6,60,1,-1,0,9,0
38607,41,2,1,2,0,6393,1,0,1,15,5,128,3,-1,0,9,0
40556,22,9,1,2,0,185,0,0,1,8,7,153,1,-1,0,9,1
40669,57,8,1,2,0,0,0,0,1,6,8,355,1,-1,0,9,1
38682,33,8,1,2,0,239,1,0,1,15,5,101,2,-1,0,9,0
40477,21,9,1,2,0,39,0,0,1,6,7,207,2,-1,0,9,0
39049,33,2,1,2,0,-38,1,0,1,18,5,184,1,-1,0,9,0
39045,31,1,1,2,0,1129,1,0,1,18,5,145,3,-1,0,9,0
39525,27,9,1,2,0,253,0,0,1,25,5,242,2,-1,0,9,1
38641,45,7,1,2,0,2762,1,0,1,15,5,18,6,-1,0,9,0
39047,29,2,1,2,0,391,1,0,1,18,5,166,1,-1,0,9,0
38690,40,1,1,2,0,1112,1,0,1,15,5,104,2,-1,0,9,0
38502,24,2,1,2,0,833,1,0,1,15,5,956,1,-1,0,9,1
38656,32,2,1,2,0,574,1,0,1,15,5,51,4,-1,0,9,0
38623,29,1,1,2,0,-349,1,0,1,15,5,233,4,-1,0,9,0
39129,36,1,1,2,0,319,1,0,1,18,5,120,2,-1,0,9,0
39167,27,2,1,2,0,240,1,0,1,18,5,166,4,-1,0,9,0
38706,31,1,1,2,0,320,1,0,1,15,5,376,2,-1,0,9,0
38622,32,2,1,2,0,138,1,0,1,15,5,215,2,-1,0,9,0
37259,27,1,1,2,0,557,1,0,1,13,5,466,2,-1,0,9,0
37217,34,2,1,2,0,-231,1,0,1,13,5,9,8,-1,0,9,0
39509,32,8,1,2,0,152,1,0,1,25,5,158,2,-1,0,9,1
39516,33,2,1,2,0,4464,1,0,1,25,5,217,1,-1,0,9,0
39635,34,10,1,2,0,2178,1,0,1,26,5,41,1,-1,0,9,0
38648,29,2,1,2,0,244,1,0,1,15,5,19,2,-1,0,9,0
40564,23,1,1,2,0,749,0,0,1,9,7,315,4,-1,0,9,0
39017,29,8,1,2,0,-287,1,0,1,18,5,196,1,-1,0,9,0
39325,32,2,1,2,0,135,1,0,1,18,5,232,2,-1,0,9,0
38598,28,2,1,2,0,3412,1,0,1,15,5,22,4,-1,0,9,0
37364,33,2,1,2,0,185,1,0,1,13,5,298,1,-1,0,9,0
39328,33,5,1,2,0,2955,1,0,1,18,5,178,2,-1,0,9,0
39305,24,3,1,2,0,69,1,0,1,18,5,35,3,-1,0,9,0
37826,33,4,1,2,0,96,1,0,1,14,5,30,6,-1,0,9,0
39304,27,10,1,2,0,155,1,0,1,18,5,26,4,-1,0,9,0
40892,37,10,1,2,0,300,0,0,1,12,8,82,1,-1,0,9,0
38268,32,10,1,2,0,-234,1,0,1,15,5,24,7,-1,0,9,0
40095,24,9,1,2,0,1957,0,0,1,4,6,113,1,-1,0,9,0
37050,38,10,1,2,0,8637,1,0,1,13,5,193,1,-1,0,9,0
40096,24,11,1,2,0,572,0,0,1,4,6,442,3,-1,0,9,0
40636,21,9,1,2,0,216,0,0,1,5,8,414,1,-1,0,9,1
40630,29,10,1,2,0,382,0,0,1,5,8,409,4,-1,0,9,1
40112,28,11,1,2,0,538,0,0,1,4,6,114,3,-1,0,9,0
38995,27,8,1,2,0,-195,1,0,1,18,5,391,1,-1,0,9,1
40243,28,7,1,2,0,1536,0,0,1,15,6,294,3,-1,0,9,0
40904,35,1,1,2,0,3636,0,0,1,12,8,202,1,-1,0,9,0
40091,22,9,1,2,0,64,0,0,1,4,6,112,1,-1,0,9,0
40215,31,8,1,2,0,365,0,0,1,9,6,337,3,-1,0,9,0
40276,25,8,1,2,0,505,0,0,1,15,6,284,1,-1,0,9,1
38984,27,1,1,2,0,105,1,0,1,18,5,179,1,-1,0,9,0
38238,22,2,1,2,0,-51,1,0,1,15,5,859,1,-1,0,9,1
39007,32,10,1,2,0,55,1,0,1,18,5,185,1,-1,0,9,0
39065,32,2,1,2,0,1670,1,0,1,18,5,183,1,-1,0,9,0
38560,38,8,1,2,0,70,1,0,1,15,5,150,3,-1,0,9,0
40141,21,9,1,2,0,794,0,0,1,5,6,191,1,-1,0,9,1
39187,27,2,1,2,0,2752,1,0,1,18,5,165,2,-1,0,9,0
38333,31,2,1,2,0,-4,1,0,1,15,5,110,1,-1,0,9,0
39194,23,2,1,2,0,668,1,0,1,18,5,857,3,-1,0,9,0
40590,30,1,1,2,0,110,0,0,1,28,7,132,4,-1,0,9,0
37048,35,1,1,2,0,0,1,0,1,13,5,1073,1,-1,0,9,1
40419,32,1,1,2,0,1411,0,0,1,2,7,124,1,-1,0,9,0
37806,39,8,1,2,0,1048,1,0,1,14,5,149,1,-1,0,9,0
40082,25,1,1,2,0,1871,0,0,1,4,6,136,1,-1,0,9,1
38951,32,1,1,2,0,211,1,0,1,18,5,114,1,-1,0,9,0
38139,23,1,1,2,0,738,1,0,1,15,5,347,1,-1,0,9,0
40412,32,8,1,2,0,2881,0,0,1,2,7,356,1,-1,0,9,1
37012,22,9,1,2,0,241,1,0,1,13,5,200,1,-1,0,9,0
39181,28,2,1,2,0,2528,1,0,1,18,5,190,8,-1,0,9,0
38104,34,8,1,2,0,2,1,0,1,15,5,153,2,-1,0,9,1
40837,24,9,1,2,0,125,0,0,1,11,8,477,1,-1,0,9,0
38100,36,10,1,2,0,125,1,0,1,15,5,676,3,-1,0,9,1
39094,25,8,1,2,0,1119,1,0,1,18,5,1063,1,-1,0,9,1
38642,31,1,1,2,0,862,1,0,1,15,5,47,2,-1,0,9,0
38271,26,11,1,2,0,130,1,0,1,15,5,283,3,-1,0,9,0
40161,23,9,1,2,0,9216,0,0,1,5,6,471,2,-1,0,9,0
40699,32,8,1,2,0,6983,0,0,1,7,8,255,1,-1,0,9,1
39175,30,1,1,2,0,3068,1,0,1,18,5,227,2,-1,0,9,0
40549,25,1,1,2,0,302,0,0,1,8,7,122,1,-1,0,9,0
39093,27,2,1,2,0,381,1,0,1,18,5,143,1,-1,0,9,0
38960,28,8,1,2,0,290,1,0,1,18,5,128,1,-1,0,9,0
39037,30,5,1,2,0,-383,1,0,1,18,5,170,1,-1,0,9,0
40186,33,10,1,2,0,66,0,0,1,5,6,157,2,-1,0,9,1
38963,28,2,1,2,0,402,1,0,1,18,5,632,1,-1,0,9,0
38958,30,8,1,2,0,631,1,0,1,18,5,98,1,-1,0,9,0
39109,24,2,1,2,0,-287,1,0,1,18,5,504,1,-1,0,9,0
38959,28,1,1,2,0,-36,1,0,1,18,5,379,1,-1,0,9,0
37083,42,1,1,2,0,664,1,0,1,13,5,113,1,-1,0,9,0
37082,46,2,1,2,0,521,1,0,1,13,5,502,1,-1,0,9,0
37095,37,8,1,2,0,-111,1,0,1,13,5,147,4,-1,0,9,0
40128,28,5,1,2,0,1633,0,0,1,5,6,275,1,-1,0,9,1
40843,23,9,1,2,0,480,0,0,1,11,8,162,1,-1,0,9,0
38099,33,10,1,2,0,-242,1,0,1,15,5,49,3,-1,0,9,0
38149,30,8,1,2,0,-143,1,0,1,15,5,85,1,-1,0,9,0
37023,25,2,1,2,0,0,1,0,1,13,5,44,9,-1,0,9,0
40882,28,11,1,2,0,16,0,0,1,12,8,119,4,-1,0,9,0
38151,40,10,1,2,0,398,1,0,1,15,5,642,1,-1,0,9,0
38419,27,8,1,2,0,353,1,0,1,15,5,663,1,-1,0,9,1
40457,25,1,1,2,0,285,0,0,1,3,7,658,3,-1,0,9,1
40373,37,3,1,2,0,2543,0,0,1,22,6,69,4,-1,0,9,0
38312,23,2,1,2,0,780,1,0,1,15,5,416,1,-1,0,9,1
37790,23,2,1,2,0,1105,1,0,1,14,5,377,1,-1,0,9,0
37919,40,8,1,2,0,573,1,0,1,14,5,329,1,-1,0,9,0
39191,27,2,1,2,0,179,1,0,1,18,5,74,2,-1,0,9,0
38284,28,1,1,2,0,7,1,0,1,15,5,87,1,-1,0,9,0
40943,43,10,1,2,0,451,0,0,1,12,8,289,2,-1,0,9,1
39335,33,10,1,2,0,-363,1,0,1,18,5,214,2,-1,0,9,0
37776,53,8,1,2,0,4778,1,0,1,14,5,83,1,-1,0,9,0
38180,25,2,1,2,0,543,1,0,1,15,5,302,1,-1,0,9,0
37372,38,8,1,2,0,2253,1,0,1,13,5,937,3,-1,0,9,1
39458,35,10,1,2,0,204,1,0,1,25,5,236,1,-1,0,9,1
38928,28,1,1,2,0,2290,1,0,1,18,5,2301,1,-1,0,9,1
39290,24,1,1,2,0,843,1,0,1,18,5,22,2,-1,0,9,0
39334,32,7,1,2,0,518,1,0,1,18,5,34,7,-1,0,9,0
37772,33,10,1,2,0,716,1,0,1,14,5,234,2,-1,0,9,0
37340,35,2,1,2,0,546,1,0,1,13,5,161,2,-1,0,9,0
38097,29,2,1,2,0,555,1,0,1,15,5,133,4,-1,0,9,0
39173,29,1,1,2,0,306,1,0,1,18,5,774,4,-1,0,9,1
38985,23,2,1,2,0,4211,1,0,1,18,5,434,1,-1,0,9,0
38082,30,8,1,2,0,326,1,0,1,14,5,197,4,-1,0,9,0
39058,38,1,1,2,0,144,1,0,1,18,5,177,1,-1,0,9,0
39048,31,8,1,2,0,91,1,0,1,18,5,111,2,-1,0,9,0
39163,31,8,1,2,0,258,1,0,1,18,5,409,3,-1,0,9,0
39063,29,2,1,2,0,922,1,0,1,18,5,72,1,-1,0,9,0
41088,32,2,1,2,0,551,1,0,1,14,8,99,3,-1,0,9,0
39055,25,2,1,2,0,217,1,0,1,18,5,504,1,-1,0,9,1
39013,22,9,1,2,0,330,1,0,1,18,5,105,1,-1,0,9,0
39501,28,1,1,2,0,707,1,0,1,25,5,226,1,-1,0,9,1
39103,29,10,1,2,0,-218,1,0,1,18,5,73,2,-1,0,9,0
39102,56,1,1,2,0,791,1,0,1,18,5,103,2,-1,0,9,0
38037,28,10,1,2,0,3,1,0,1,14,5,190,2,-1,0,9,0
40987,33,5,1,2,0,2859,1,0,1,13,8,105,1,-1,0,9,0
41075,57,6,2,2,0,479,0,0,2,14,8,82,2,-1,0,9,0
39497,45,10,2,2,0,5749,0,0,2,25,5,180,1,-1,0,9,0
40099,50,3,2,2,0,78,0,0,2,4,6,143,1,-1,0,9,0
40139,57,6,2,2,0,1841,0,0,2,5,6,302,1,-1,0,9,1
40258,60,1,2,2,0,3547,0,0,2,15,6,351,6,-1,0,9,1
39962,55,3,2,2,0,27624,0,0,2,3,6,437,1,-1,0,9,1
39620,46,10,2,2,0,2501,0,0,1,26,5,323,1,-1,0,9,0
40143,49,10,2,2,0,905,0,0,1,5,6,1543,1,-1,0,9,1
40259,32,8,2,2,0,914,0,0,1,15,6,372,1,-1,0,9,1
40261,52,3,2,2,0,1306,0,0,1,15,6,288,1,-1,0,9,1
40602,62,6,2,2,0,3,0,0,1,4,8,151,1,-1,0,9,0
40251,51,2,2,2,0,19,0,0,1,15,6,292,1,-1,0,9,0
39485,40,10,2,2,0,312,0,0,1,25,5,612,7,-1,0,9,1
40454,54,1,2,2,0,1633,0,0,1,3,7,409,2,-1,0,9,1
40123,27,1,2,2,0,897,0,0,1,5,6,397,1,-1,0,9,1
40089,44,10,2,2,0,1319,0,0,1,4,6,77,2,-1,0,9,0
40878,40,1,2,2,0,3138,0,0,1,12,8,238,1,-1,0,9,0
39519,39,8,2,2,0,1179,0,0,1,25,5,284,1,-1,0,9,1
40391,44,10,2,2,0,584,0,0,1,30,6,78,1,-1,0,9,0
40946,61,5,2,2,0,1471,0,0,1,12,8,331,2,-1,0,9,0
40911,80,6,2,2,0,1610,0,0,1,12,8,71,1,-1,0,9,0
40385,61,6,2,2,0,3340,0,0,1,30,6,224,1,-1,0,9,0
40289,39,10,2,2,0,697,0,0,1,15,6,108,1,-1,0,9,0
40087,31,11,2,2,0,6,0,0,1,4,6,121,4,-1,0,9,1
40456,31,8,2,2,0,1167,0,0,1,3,7,603,1,-1,0,9,0
40081,55,1,2,2,0,1662,0,0,1,4,6,94,2,-1,0,9,1
40922,64,6,2,2,0,1370,0,0,1,12,8,174,1,-1,0,9,0
40137,40,10,2,2,0,1819,0,0,1,5,6,398,2,-1,0,9,0
40487,63,6,2,2,0,18016,0,0,1,7,7,371,1,-1,0,9,1
40269,55,2,2,2,0,4577,0,0,1,15,6,24,1,-1,0,9,0
37365,37,2,2,2,0,208,0,0,1,13,5,466,1,-1,0,9,0
40912,57,5,2,2,0,7633,0,0,1,12,8,301,1,-1,0,9,0
40850,64,5,2,2,0,1646,0,0,1,12,8,68,3,-1,0,9,0
40249,54,2,2,2,0,21,0,0,1,15,6,439,1,-1,0,9,0
40612,61,6,2,2,0,569,0,0,1,4,8,219,1,-1,0,9,1
40637,45,1,2,2,0,153,0,0,1,5,8,277,1,-1,0,9,1
40717,49,1,2,2,0,5361,0,0,1,7,8,70,1,-1,0,9,0
40697,32,9,2,2,0,1536,0,0,1,7,8,289,2,-1,0,9,1
40583,50,7,2,2,0,5312,0,0,1,23,7,106,3,-1,0,9,0
40973,71,6,2,2,0,1651,0,0,1,13,8,791,2,-1,0,9,0
40938,40,4,2,2,0,2064,0,0,1,12,8,107,1,-1,0,9,0
40308,44,2,2,2,0,1127,0,0,1,16,6,399,1,-1,0,9,0
40670,46,5,2,2,0,5127,0,0,1,6,8,472,1,-1,0,9,0
41074,23,2,2,2,0,272,0,0,1,14,8,100,2,-1,0,9,1
40679,62,6,2,2,0,4829,0,0,1,6,8,116,1,-1,0,9,0
41180,81,6,2,2,0,1,0,0,1,19,8,65,5,-1,0,9,0
40665,46,1,2,2,0,7386,0,0,1,6,8,87,4,-1,0,9,0
40406,41,2,2,2,0,203,0,0,1,2,7,342,2,-1,0,9,1
40694,66,1,2,2,0,5464,0,0,1,7,8,131,1,-1,0,9,0
40686,57,6,2,2,0,168,0,0,1,7,8,342,1,-1,0,9,1
37519,53,10,2,2,0,6831,0,0,1,13,5,1130,2,-1,0,9,1
40971,51,6,2,2,0,2281,0,0,1,13,8,164,1,-1,0,9,0
40150,37,2,2,2,0,4321,0,0,1,5,6,657,1,-1,0,9,1
40341,57,3,2,2,0,9902,0,0,1,18,6,88,3,-1,0,9,0
40383,63,6,2,2,0,2747,0,0,1,23,6,206,1,-1,0,9,0
40382,71,6,2,2,0,1998,0,0,1,23,6,201,1,-1,0,9,0
40365,31,10,2,2,0,660,0,0,1,22,6,115,1,-1,0,9,0
40175,48,4,2,2,0,3570,0,0,1,5,6,58,2,-1,0,9,0
40165,34,10,2,2,0,657,0,0,1,5,6,263,2,-1,0,9,0
40218,50,11,2,2,0,3357,0,0,1,9,6,239,4,-1,0,9,1
40376,68,6,2,2,0,0,0,0,1,22,6,586,1,-1,0,9,1
40401,61,6,2,2,0,13164,0,0,1,1,7,92,1,-1,0,9,0
40453,50,7,2,2,0,2137,0,0,1,3,7,64,1,-1,0,9,0
40810,60,6,2,2,0,1853,0,0,1,11,8,408,1,-1,0,9,1
40622,78,6,2,2,0,220,0,0,1,4,8,220,1,-1,0,9,0
40934,30,10,2,2,0,6843,0,0,1,12,8,227,1,-1,0,9,0
40711,77,6,2,2,0,638,0,0,1,7,8,453,1,-1,0,9,1
40561,63,12,2,2,0,556,0,0,1,9,7,122,4,-1,0,9,0
40957,67,6,2,2,0,1146,0,0,1,13,8,187,2,-1,0,9,0
40791,57,6,2,2,0,4365,0,0,1,11,8,491,1,-1,0,9,0
40535,55,8,2,2,0,0,0,0,1,8,7,106,1,-1,0,9,0
40698,69,10,2,2,0,9064,0,0,1,7,8,714,1,-1,0,9,1
40730,57,3,2,2,0,905,0,0,1,7,8,121,1,-1,0,9,0
40479,52,10,2,2,0,137,0,0,1,6,7,227,2,-1,0,9,1
40576,31,12,2,2,0,3,0,0,1,20,7,91,2,-1,0,9,0
37560,56,2,2,2,0,126,0,0,1,14,5,113,2,-1,0,9,0
40581,32,10,2,2,0,449,0,0,1,23,7,106,3,-1,0,9,0
40606,32,8,2,2,0,315,0,0,1,4,8,149,1,-1,0,9,0
40621,57,3,2,2,0,666,0,0,1,4,8,138,1,-1,0,9,0
40977,66,6,2,2,0,4785,0,0,1,13,8,72,3,-1,0,9,0
40472,71,7,2,2,0,5946,0,0,1,3,7,59,7,-1,0,9,0
40519,61,6,2,2,0,123,0,0,1,7,7,112,2,-1,0,9,0
40537,43,10,2,2,0,0,0,0,1,8,7,74,1,-1,0,9,0
40706,33,11,2,2,0,1211,0,0,1,7,8,456,1,-1,0,9,1
40542,48,8,2,2,0,127,0,0,1,8,7,117,1,-1,0,9,0
40586,55,10,2,2,0,0,0,0,1,27,7,506,2,-1,0,9,0
40548,49,4,2,2,0,114,0,0,1,8,7,502,2,-1,0,9,0
40543,60,1,2,2,0,1541,0,0,1,8,7,90,3,-1,0,9,0
41146,65,6,2,2,0,3812,0,0,1,18,8,363,1,-1,0,9,0
40503,66,6,2,2,0,203,0,0,1,7,7,376,1,-1,0,9,1
40933,74,6,2,2,0,291,0,0,1,12,8,543,1,-1,0,9,0
41114,45,10,3,2,0,982,1,0,1,17,8,123,2,454,3,1,0
37691,31,1,2,2,0,8781,1,0,1,14,5,680,1,177,1,1,1
41160,43,1,2,2,0,132,0,0,1,19,8,574,1,84,3,1,1
41065,38,10,3,2,0,902,1,0,1,14,8,108,1,102,4,1,0
39118,47,10,2,2,0,536,1,0,1,18,5,778,2,336,2,1,0
39954,34,11,2,2,0,978,0,0,1,3,6,262,2,71,1,1,1
39771,60,10,2,2,0,1740,0,0,1,1,6,814,1,80,2,1,0
39505,38,1,2,2,0,755,1,0,1,25,5,531,1,97,1,1,0
37080,33,2,2,2,0,1905,1,0,1,13,5,39,1,301,2,1,0
37164,52,2,2,2,0,7180,1,0,1,13,5,276,1,364,1,1,0
37411,41,8,2,2,0,471,1,0,1,13,5,954,2,293,4,1,1
39624,29,8,2,2,0,1135,1,0,1,26,5,407,2,98,1,1,0
39020,32,1,2,2,0,97,1,0,1,18,5,165,2,364,1,1,0
37321,34,2,2,2,0,0,1,0,1,13,5,68,4,357,3,1,0
39596,31,10,2,2,0,180,0,0,1,26,5,222,1,70,2,1,0
39956,32,7,2,2,0,409,0,0,1,3,6,115,2,86,2,1,1
40439,39,1,3,2,0,19,1,0,1,2,7,503,2,147,5,1,1
37575,36,1,3,2,0,437,1,0,1,14,5,722,2,344,1,1,1
41004,35,10,2,2,0,1368,0,0,1,13,8,159,2,78,3,1,0
37294,30,8,3,2,0,341,1,0,1,13,5,54,1,174,1,1,0
39595,36,10,2,2,0,15485,0,0,1,26,5,83,1,42,1,1,0
39664,37,1,2,2,0,1967,0,0,1,27,5,242,1,212,1,1,1
40996,33,1,2,2,0,920,0,0,1,13,8,111,1,105,1,1,0
39385,39,10,2,2,0,2266,0,0,1,22,5,86,1,93,4,1,0
39794,47,10,2,2,0,293,0,0,1,1,6,251,1,90,1,1,1
41122,62,6,2,2,0,1495,0,0,1,17,8,606,1,196,1,1,1
39753,55,1,2,2,0,602,0,0,1,1,6,324,3,90,2,1,1
39725,43,1,2,2,0,132,0,0,1,27,5,187,2,71,1,1,1
39790,42,3,2,2,0,707,0,0,1,1,6,233,1,348,1,1,0
40200,46,10,2,2,0,3434,0,1,1,8,6,148,2,101,1,1,1
40098,34,8,2,2,0,2918,0,1,1,4,6,246,1,196,2,1,1
37134,28,1,3,2,0,451,1,0,1,13,5,302,1,301,1,1,1
40283,37,1,1,3,0,1000,1,0,1,15,6,322,1,90,1,1,1
39542,32,10,1,3,0,2340,0,0,1,26,5,94,1,97,2,1,0
40746,39,2,1,3,0,172,1,0,1,10,8,248,1,131,1,1,0
41187,59,5,2,3,0,2239,0,0,1,20,8,377,6,90,1,1,1
39846,29,5,1,3,0,92,0,0,1,2,6,101,1,92,5,1,0
39032,38,8,3,2,0,49,1,0,1,18,5,43,1,367,2,1,0
39690,30,5,1,3,0,5359,0,0,1,27,5,119,1,98,1,1,1
39897,27,10,1,3,0,15161,0,0,1,2,6,74,1,120,1,1,1
40985,56,5,2,3,0,616,0,0,1,13,8,293,2,105,2,1,1
39857,26,1,1,3,0,313,0,1,1,2,6,199,1,96,2,1,1
39733,26,5,1,3,0,2506,0,0,1,28,5,210,2,100,1,1,0
39812,54,8,3,2,0,0,0,0,1,1,6,174,1,81,2,1,1
39716,55,1,3,2,0,1872,0,0,1,27,5,76,3,103,5,1,0
40435,28,5,1,3,0,12956,1,0,1,2,7,940,1,399,3,1,1
40060,33,5,1,3,0,506,0,0,1,4,6,176,1,91,2,1,0
39031,45,1,3,2,0,2353,1,0,1,18,5,435,7,74,3,1,0
39802,35,5,1,3,0,671,1,0,1,1,6,128,1,83,1,1,0
38482,28,10,1,3,0,372,1,1,1,15,5,201,3,294,2,1,0
39648,32,5,1,3,0,312,0,0,1,26,5,208,2,98,2,1,1
40140,25,7,1,3,0,42,1,0,1,5,6,149,1,94,1,1,1
40506,36,5,1,3,0,4,1,0,1,7,7,529,1,61,3,1,0
